id,name,year,category,count
63f626b7d8966ef293f0eeee,Petaluma,2021,Alzheimer's disease,1
63f626b7d8966ef293f0eeee,Petaluma,2021,Cancerous tumor,2
63f626b7d8966ef293f0eeee,Petaluma,2021,Chronic lower respiratory diseases,0
63f626b7d8966ef293f0eeee,Petaluma,2021,Diabetes,0
63f626b7d8966ef293f0eeee,Petaluma,2021,Assault (homicide),0
63f626b7d8966ef293f0eeee,Petaluma,2021,Diseases of heart,2
63f626b7d8966ef293f0eeee,Petaluma,2021,Essential hypertension and hypertensive renal disease,0
63f626b7d8966ef293f0eeee,Petaluma,2021,Accidents (unintentional injuries),0
63f626b7d8966ef293f0eeee,Petaluma,2021,Chronic liver disease and cirrhosis,0
63f626b7d8966ef293f0eeee,Petaluma,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b7d8966ef293f0eeee,Petaluma,2021,Parkinson's disease,0
63f626b7d8966ef293f0eeee,Petaluma,2021,Influenza and pneumonia,0
63f626b7d8966ef293f0eeee,Petaluma,2021,Cerebrovascular diseases,1
63f626b7d8966ef293f0eeee,Petaluma,2021,Intentional self-harm (suicide),0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Alzheimer's disease,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Cancerous tumor,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Chronic lower respiratory diseases,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Diabetes,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Assault (homicide),0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Diseases of heart,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Essential hypertension and hypertensive renal disease,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Accidents (unintentional injuries),0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Chronic liver disease and cirrhosis,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Parkinson's disease,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Influenza and pneumonia,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Cerebrovascular diseases,0
63f626b0d8966ef293f0eee5,Peterson Ranch,2021,Intentional self-harm (suicide),0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Alzheimer's disease,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Cancerous tumor,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Chronic lower respiratory diseases,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Diabetes,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Assault (homicide),0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Diseases of heart,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Essential hypertension and hypertensive renal disease,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Accidents (unintentional injuries),0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Chronic liver disease and cirrhosis,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Parkinson's disease,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Influenza and pneumonia,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Cerebrovascular diseases,0
63f626a6d8966ef293f0eed7,Quail Glen,2021,Intentional self-harm (suicide),0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Alzheimer's disease,1
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Cancerous tumor,2
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Chronic lower respiratory diseases,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Diabetes,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Assault (homicide),0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Diseases of heart,1
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Essential hypertension and hypertensive renal disease,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Accidents (unintentional injuries),1
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Chronic liver disease and cirrhosis,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Parkinson's disease,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Influenza and pneumonia,0
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Cerebrovascular diseases,1
63f626bfd8966ef293f0eef9,Rancho Solano,2021,Intentional self-harm (suicide),0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Alzheimer's disease,0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Cancerous tumor,3
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Chronic lower respiratory diseases,1
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Diabetes,1
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Assault (homicide),0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Diseases of heart,2
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Essential hypertension and hypertensive renal disease,0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Accidents (unintentional injuries),1
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Chronic liver disease and cirrhosis,0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Parkinson's disease,0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Influenza and pneumonia,0
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Cerebrovascular diseases,1
63f62699d8966ef293f0eece,Saint Vincent's Hill,2021,Intentional self-harm (suicide),0
63f626b7d8966ef293f0eeed,Sky View,2021,Alzheimer's disease,0
63f626b7d8966ef293f0eeed,Sky View,2021,Cancerous tumor,1
63f626b7d8966ef293f0eeed,Sky View,2021,Chronic lower respiratory diseases,0
63f626b7d8966ef293f0eeed,Sky View,2021,Diabetes,0
63f626b7d8966ef293f0eeed,Sky View,2021,Assault (homicide),0
63f626b7d8966ef293f0eeed,Sky View,2021,Diseases of heart,1
63f626b7d8966ef293f0eeed,Sky View,2021,Essential hypertension and hypertensive renal disease,0
63f626b7d8966ef293f0eeed,Sky View,2021,Accidents (unintentional injuries),0
63f626b7d8966ef293f0eeed,Sky View,2021,Chronic liver disease and cirrhosis,0
63f626b7d8966ef293f0eeed,Sky View,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b7d8966ef293f0eeed,Sky View,2021,Parkinson's disease,0
63f626b7d8966ef293f0eeed,Sky View,2021,Influenza and pneumonia,0
63f626b7d8966ef293f0eeed,Sky View,2021,Cerebrovascular diseases,0
63f626b7d8966ef293f0eeed,Sky View,2021,Intentional self-harm (suicide),0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Alzheimer's disease,1
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Cancerous tumor,3
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Chronic lower respiratory diseases,0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Diabetes,1
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Assault (homicide),0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Diseases of heart,3
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Essential hypertension and hypertensive renal disease,0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Accidents (unintentional injuries),1
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Chronic liver disease and cirrhosis,0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Parkinson's disease,0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Influenza and pneumonia,0
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Cerebrovascular diseases,1
63f626a5d8966ef293f0eed5,Somerset Highlands,2021,Intentional self-harm (suicide),0
63f626aed8966ef293f0eee4,South Davis,2021,Alzheimer's disease,0
63f626aed8966ef293f0eee4,South Davis,2021,Cancerous tumor,2
63f626aed8966ef293f0eee4,South Davis,2021,Chronic lower respiratory diseases,0
63f626aed8966ef293f0eee4,South Davis,2021,Diabetes,0
63f626aed8966ef293f0eee4,South Davis,2021,Assault (homicide),0
63f626aed8966ef293f0eee4,South Davis,2021,Diseases of heart,2
63f626aed8966ef293f0eee4,South Davis,2021,Essential hypertension and hypertensive renal disease,0
63f626aed8966ef293f0eee4,South Davis,2021,Accidents (unintentional injuries),0
63f626aed8966ef293f0eee4,South Davis,2021,Chronic liver disease and cirrhosis,0
63f626aed8966ef293f0eee4,South Davis,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626aed8966ef293f0eee4,South Davis,2021,Parkinson's disease,0
63f626aed8966ef293f0eee4,South Davis,2021,Influenza and pneumonia,0
63f626aed8966ef293f0eee4,South Davis,2021,Cerebrovascular diseases,0
63f626aed8966ef293f0eee4,South Davis,2021,Intentional self-harm (suicide),0
63f626b8d8966ef293f0eef0,Southampton,2021,Alzheimer's disease,2
63f626b8d8966ef293f0eef0,Southampton,2021,Cancerous tumor,8
63f626b8d8966ef293f0eef0,Southampton,2021,Chronic lower respiratory diseases,0
63f626b8d8966ef293f0eef0,Southampton,2021,Diabetes,0
63f626b8d8966ef293f0eef0,Southampton,2021,Assault (homicide),0
63f626b8d8966ef293f0eef0,Southampton,2021,Diseases of heart,6
63f626b8d8966ef293f0eef0,Southampton,2021,Essential hypertension and hypertensive renal disease,0
63f626b8d8966ef293f0eef0,Southampton,2021,Accidents (unintentional injuries),2
63f626b8d8966ef293f0eef0,Southampton,2021,Chronic liver disease and cirrhosis,0
63f626b8d8966ef293f0eef0,Southampton,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b8d8966ef293f0eef0,Southampton,2021,Parkinson's disease,0
63f626b8d8966ef293f0eef0,Southampton,2021,Influenza and pneumonia,0
63f626b8d8966ef293f0eef0,Southampton,2021,Cerebrovascular diseases,3
63f626b8d8966ef293f0eef0,Southampton,2021,Intentional self-harm (suicide),0
63f626abd8966ef293f0eee3,Southtown,2021,Alzheimer's disease,0
63f626abd8966ef293f0eee3,Southtown,2021,Cancerous tumor,1
63f626abd8966ef293f0eee3,Southtown,2021,Chronic lower respiratory diseases,0
63f626abd8966ef293f0eee3,Southtown,2021,Diabetes,0
63f626abd8966ef293f0eee3,Southtown,2021,Assault (homicide),0
63f626abd8966ef293f0eee3,Southtown,2021,Diseases of heart,1
63f626abd8966ef293f0eee3,Southtown,2021,Essential hypertension and hypertensive renal disease,0
63f626abd8966ef293f0eee3,Southtown,2021,Accidents (unintentional injuries),0
63f626abd8966ef293f0eee3,Southtown,2021,Chronic liver disease and cirrhosis,0
63f626abd8966ef293f0eee3,Southtown,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626abd8966ef293f0eee3,Southtown,2021,Parkinson's disease,0
63f626abd8966ef293f0eee3,Southtown,2021,Influenza and pneumonia,0
63f626abd8966ef293f0eee3,Southtown,2021,Cerebrovascular diseases,0
63f626abd8966ef293f0eee3,Southtown,2021,Intentional self-harm (suicide),0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Alzheimer's disease,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Cancerous tumor,1
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Chronic lower respiratory diseases,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Diabetes,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Assault (homicide),0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Diseases of heart,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Essential hypertension and hypertensive renal disease,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Accidents (unintentional injuries),0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Chronic liver disease and cirrhosis,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Parkinson's disease,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Influenza and pneumonia,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Cerebrovascular diseases,0
63f626b6d8966ef293f0eeea,Southwest Downtown District,2021,Intentional self-harm (suicide),0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Alzheimer's disease,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Cancerous tumor,1
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Chronic lower respiratory diseases,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Diabetes,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Assault (homicide),0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Diseases of heart,1
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Essential hypertension and hypertensive renal disease,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Accidents (unintentional injuries),0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Chronic liver disease and cirrhosis,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Parkinson's disease,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Influenza and pneumonia,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Cerebrovascular diseases,0
63f626b9d8966ef293f0eef3,Steffan Manor,2021,Intentional self-harm (suicide),0
63f626b6d8966ef293f0eee9,The Annex,2021,Alzheimer's disease,0
63f626b6d8966ef293f0eee9,The Annex,2021,Cancerous tumor,1
63f626b6d8966ef293f0eee9,The Annex,2021,Chronic lower respiratory diseases,0
63f626b6d8966ef293f0eee9,The Annex,2021,Diabetes,0
63f626b6d8966ef293f0eee9,The Annex,2021,Assault (homicide),0
63f626b6d8966ef293f0eee9,The Annex,2021,Diseases of heart,1
63f626b6d8966ef293f0eee9,The Annex,2021,Essential hypertension and hypertensive renal disease,0
63f626b6d8966ef293f0eee9,The Annex,2021,Accidents (unintentional injuries),0
63f626b6d8966ef293f0eee9,The Annex,2021,Chronic liver disease and cirrhosis,0
63f626b6d8966ef293f0eee9,The Annex,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b6d8966ef293f0eee9,The Annex,2021,Parkinson's disease,0
63f626b6d8966ef293f0eee9,The Annex,2021,Influenza and pneumonia,0
63f626b6d8966ef293f0eee9,The Annex,2021,Cerebrovascular diseases,0
63f626b6d8966ef293f0eee9,The Annex,2021,Intentional self-harm (suicide),0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Alzheimer's disease,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Cancerous tumor,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Chronic lower respiratory diseases,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Diabetes,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Assault (homicide),0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Diseases of heart,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Essential hypertension and hypertensive renal disease,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Accidents (unintentional injuries),0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Chronic liver disease and cirrhosis,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Parkinson's disease,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Influenza and pneumonia,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Cerebrovascular diseases,0
63f626aad8966ef293f0eede,Vallejo Farms,2021,Intentional self-harm (suicide),0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Alzheimer's disease,1
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Cancerous tumor,6
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Chronic lower respiratory diseases,2
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Diabetes,1
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Assault (homicide),0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Diseases of heart,5
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Essential hypertension and hypertensive renal disease,0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Accidents (unintentional injuries),3
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Chronic liver disease and cirrhosis,0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Parkinson's disease,0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Influenza and pneumonia,0
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Cerebrovascular diseases,2
63f6269cd8966ef293f0eed2,Vallejo Heights,2021,Intentional self-harm (suicide),0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Alzheimer's disease,1
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Cancerous tumor,1
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Chronic lower respiratory diseases,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Diabetes,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Assault (homicide),0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Diseases of heart,1
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Essential hypertension and hypertensive renal disease,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Accidents (unintentional injuries),0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Chronic liver disease and cirrhosis,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Parkinson's disease,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Influenza and pneumonia,0
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Cerebrovascular diseases,1
63f626b4d8966ef293f0eee7,Vallejo Manor,2021,Intentional self-harm (suicide),0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Alzheimer's disease,0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Cancerous tumor,3
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Chronic lower respiratory diseases,1
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Diabetes,1
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Assault (homicide),0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Diseases of heart,3
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Essential hypertension and hypertensive renal disease,0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Accidents (unintentional injuries),1
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Chronic liver disease and cirrhosis,0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Parkinson's disease,0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Influenza and pneumonia,0
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Cerebrovascular diseases,1
63f6269cd8966ef293f0eed1,Vallejo Old City,2021,Intentional self-harm (suicide),0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Alzheimer's disease,0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Cancerous tumor,3
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Chronic lower respiratory diseases,1
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Diabetes,1
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Assault (homicide),0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Diseases of heart,2
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Essential hypertension and hypertensive renal disease,0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Accidents (unintentional injuries),1
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Chronic liver disease and cirrhosis,0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Parkinson's disease,0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Influenza and pneumonia,0
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Cerebrovascular diseases,1
63f626a7d8966ef293f0eed9,Vista de Vallejo,2021,Intentional self-harm (suicide),0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Alzheimer's disease,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Cancerous tumor,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Chronic lower respiratory diseases,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Diabetes,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Assault (homicide),0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Diseases of heart,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Essential hypertension and hypertensive renal disease,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Accidents (unintentional injuries),0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Chronic liver disease and cirrhosis,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Parkinson's disease,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Influenza and pneumonia,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Cerebrovascular diseases,0
63f626c0d8966ef293f0eefd,Waterfront District,2021,Intentional self-harm (suicide),0
63f626b8d8966ef293f0eef1,West Side,2021,Alzheimer's disease,1
63f626b8d8966ef293f0eef1,West Side,2021,Cancerous tumor,2
63f626b8d8966ef293f0eef1,West Side,2021,Chronic lower respiratory diseases,0
63f626b8d8966ef293f0eef1,West Side,2021,Diabetes,0
63f626b8d8966ef293f0eef1,West Side,2021,Assault (homicide),0
63f626b8d8966ef293f0eef1,West Side,2021,Diseases of heart,2
63f626b8d8966ef293f0eef1,West Side,2021,Essential hypertension and hypertensive renal disease,0
63f626b8d8966ef293f0eef1,West Side,2021,Accidents (unintentional injuries),1
63f626b8d8966ef293f0eef1,West Side,2021,Chronic liver disease and cirrhosis,0
63f626b8d8966ef293f0eef1,West Side,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626b8d8966ef293f0eef1,West Side,2021,Parkinson's disease,0
63f626b8d8966ef293f0eef1,West Side,2021,Influenza and pneumonia,0
63f626b8d8966ef293f0eef1,West Side,2021,Cerebrovascular diseases,1
63f626b8d8966ef293f0eef1,West Side,2021,Intentional self-harm (suicide),0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Alzheimer's disease,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Cancerous tumor,2
63f626c0d8966ef293f0eefb,West Texas Street,2021,Chronic lower respiratory diseases,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Diabetes,1
63f626c0d8966ef293f0eefb,West Texas Street,2021,Assault (homicide),0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Diseases of heart,2
63f626c0d8966ef293f0eefb,West Texas Street,2021,Essential hypertension and hypertensive renal disease,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Accidents (unintentional injuries),1
63f626c0d8966ef293f0eefb,West Texas Street,2021,Chronic liver disease and cirrhosis,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Parkinson's disease,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Influenza and pneumonia,0
63f626c0d8966ef293f0eefb,West Texas Street,2021,Cerebrovascular diseases,1
63f626c0d8966ef293f0eefb,West Texas Street,2021,Intentional self-harm (suicide),0
63f626bed8966ef293f0eef7,White Slough,2021,Alzheimer's disease,2
63f626bed8966ef293f0eef7,White Slough,2021,Cancerous tumor,8
63f626bed8966ef293f0eef7,White Slough,2021,Chronic lower respiratory diseases,2
63f626bed8966ef293f0eef7,White Slough,2021,Diabetes,2
63f626bed8966ef293f0eef7,White Slough,2021,Assault (homicide),0
63f626bed8966ef293f0eef7,White Slough,2021,Diseases of heart,8
63f626bed8966ef293f0eef7,White Slough,2021,Essential hypertension and hypertensive renal disease,0
63f626bed8966ef293f0eef7,White Slough,2021,Accidents (unintentional injuries),3
63f626bed8966ef293f0eef7,White Slough,2021,Chronic liver disease and cirrhosis,0
63f626bed8966ef293f0eef7,White Slough,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626bed8966ef293f0eef7,White Slough,2021,Parkinson's disease,0
63f626bed8966ef293f0eef7,White Slough,2021,Influenza and pneumonia,0
63f626bed8966ef293f0eef7,White Slough,2021,Cerebrovascular diseases,3
63f626bed8966ef293f0eef7,White Slough,2021,Intentional self-harm (suicide),0
63f626aad8966ef293f0eedf,Woodridge,2021,Alzheimer's disease,1
63f626aad8966ef293f0eedf,Woodridge,2021,Cancerous tumor,2
63f626aad8966ef293f0eedf,Woodridge,2021,Chronic lower respiratory diseases,0
63f626aad8966ef293f0eedf,Woodridge,2021,Diabetes,0
63f626aad8966ef293f0eedf,Woodridge,2021,Assault (homicide),0
63f626aad8966ef293f0eedf,Woodridge,2021,Diseases of heart,2
63f626aad8966ef293f0eedf,Woodridge,2021,Essential hypertension and hypertensive renal disease,0
63f626aad8966ef293f0eedf,Woodridge,2021,Accidents (unintentional injuries),0
63f626aad8966ef293f0eedf,Woodridge,2021,Chronic liver disease and cirrhosis,0
63f626aad8966ef293f0eedf,Woodridge,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626aad8966ef293f0eedf,Woodridge,2021,Parkinson's disease,0
63f626aad8966ef293f0eedf,Woodridge,2021,Influenza and pneumonia,0
63f626aad8966ef293f0eedf,Woodridge,2021,Cerebrovascular diseases,1
63f626aad8966ef293f0eedf,Woodridge,2021,Intentional self-harm (suicide),0
63f626e1d8966ef293f0ef0d,94510,2021,Alzheimer's disease,14
63f626e1d8966ef293f0ef0d,94510,2021,Cancerous tumor,58
63f626e1d8966ef293f0ef0d,94510,2021,Chronic lower respiratory diseases,0
63f626e1d8966ef293f0ef0d,94510,2021,Diabetes,0
63f626e1d8966ef293f0ef0d,94510,2021,Assault (homicide),0
63f626e1d8966ef293f0ef0d,94510,2021,Diseases of heart,44
63f626e1d8966ef293f0ef0d,94510,2021,Essential hypertension and hypertensive renal disease,0
63f626e1d8966ef293f0ef0d,94510,2021,Accidents (unintentional injuries),14
63f626e1d8966ef293f0ef0d,94510,2021,Chronic liver disease and cirrhosis,0
63f626e1d8966ef293f0ef0d,94510,2021,"Nephritis, nephrotic syndrome and nephrosis",0
63f626e1d8966ef293f0ef0d,94510,2021,Parkinson's disease,0
63f626e1d8966ef293f0ef0d,94510,2021,Influenza and pneumonia,0
63f626e1d8966ef293f0ef0d,94510,2021,Cerebrovascular diseases,19
63f626e1d8966ef293f0ef0d,94510,2021,Intentional self-harm (suicide),0
63f626ddd8966ef293f0ef09,94512,2021,Alzheimer's disease,0
63f626ddd8966ef293f0ef09,94512,2021,Cancerous tumor,0
63f626ddd8966ef293f0ef09,94512,2021,Chronic lower respiratory diseases,0
63f626ddd8966ef293f0ef09,94512,2021,Diabetes,0
63f626ddd8966ef293f0ef09,94512,2021,Assault (homicide),0
63f626ddd8966ef293f0ef09,94512,2021,Diseases of heart,0
